query_id	0	chunk_id	relevance
Q-0014	0	CASE-001848	2
Q-0014	0	CASE-001508	2
Q-0015	0	CASE-300699	1
Q-0015	0	CASE-000170	0
Q-0015	0	CASE-300355	1
Q-0015	0	CASE-301865	1
Q-0015	0	CASE-500996	1
Q-0015	0	CASE-301114	1
Q-0015	0	CASE-300843	1
Q-0015	0	CASE-300315	1
Q-0015	0	CASE-300916	1
Q-0015	0	CASE-300118	0
Q-0015	0	CASE-300730	1
Q-0015	0	CASE-300643	0
Q-0015	0	CASE-501288	1
Q-0015	0	CASE-301365	0
Q-0015	0	CASE-501093	1
Q-0016	0	CASE-800467	0
Q-0016	0	CASE-800182	1
Q-0016	0	CASE-800098	2
Q-0016	0	CASE-800045	2
Q-0016	0	CASE-800590	2
Q-0016	0	CASE-800185	2
Q-0016	0	CASE-80001	2
Q-0016	0	CASE-800652	2
Q-0016	0	CASE-80084	2
Q-0016	0	CASE-800556	1
Q-0016	0	CASE-70135	2
Q-0016	0	CASE-80167	2
Q-0016	0	CASE-80173	2
Q-0016	0	CASE-001172	0
Q-0017	0	CASE-80256	2
Q-0017	0	CASE-000759	2
Q-0017	0	CASE-800425	1
Q-0017	0	CASE-800195	2
Q-0017	0	CASE-800375	2
Q-0017	0	CASE-800838	2
Q-0017	0	CASE-80284	1
Q-0017	0	CASE-001777	2
Q-0017	0	CASE-800322	2
Q-0017	0	CASE-80166	2
Q-0017	0	CASE-800739	2
Q-0017	0	CASE-800335	2
Q-0017	0	CASE-30007	1
Q-0017	0	CASE-001460	1
Q-0017	0	CASE-20078	1
Q-0018	0	CASE-500979	0
Q-0018	0	CASE-501372	1
Q-0018	0	CASE-501109	0
Q-0018	0	CASE-700121	1
Q-0018	0	CASE-500992	0
Q-0018	0	CASE-500932	0
Q-0018	0	CASE-700179	1
Q-0018	0	CASE-500023	0
Q-0018	0	CASE-500157	0
Q-0018	0	CASE-501390	0
Q-0018	0	CASE-501442	0
Q-0018	0	CASE-501287	0
Q-0018	0	CASE-500956	0
Q-0018	0	CASE-500839	0
Q-0018	0	CASE-501463	0
Q-0018	0	CASE-501352	0
Q-0018	0	CASE-300999	0
Q-0019	0	CASE-701292	2
Q-0019	0	CASE-701221	2
Q-0019	0	CASE-700462	1
Q-0019	0	CASE-701300	2
Q-0019	0	CASE-700912	2
Q-0019	0	CASE-700764	2
Q-0019	0	CASE-700823	2
Q-0019	0	CASE-700391	1
Q-0019	0	CASE-700238	0
Q-0019	0	CASE-300303	0
Q-0019	0	CASE-701319	2
Q-0019	0	CASE-700603	1
Q-0019	0	CASE-701100	1
Q-0019	0	CASE-500955	2
Q-0019	0	CASE-501455	2
Q-0019	0	CASE-500257	2
Q-0019	0	CASE-700622	2
Q-0019	0	CASE-700449	2
Q-0020	0	CASE-002170	2
Q-0020	0	CASE-001490	2
Q-0020	0	CASE-002115	1
Q-0020	0	CASE-002472	2
Q-0020	0	CASE-002240	2
Q-0020	0	CASE-001875	2
Q-0020	0	CASE-001491	2
Q-0020	0	CASE-001839	2
Q-0020	0	CASE-001488	2
Q-0020	0	CASE-002511	2
Q-0021	0	CASE-500463	0
Q-0021	0	CASE-001307	0
Q-0021	0	CASE-300856	1
Q-0021	0	CASE-301255	1
Q-0021	0	CASE-302140	0
Q-0021	0	CASE-700653	0
Q-0021	0	CASE-301931	0
Q-0021	0	CASE-001382	0
Q-0021	0	CASE-300869	0
Q-0021	0	CASE-600236	1
Q-0021	0	CASE-300728	1
Q-0021	0	CASE-301597	1
Q-0021	0	CASE-300916	1
Q-0021	0	CASE-300636	1
Q-0021	0	CASE-300862	0
Q-0021	0	CASE-000565	0
Q-0021	0	CASE-301751	0
Q-0022	0	CASE-800401	2
Q-0022	0	CASE-800808	1
Q-0022	0	CASE-000927	2
Q-0022	0	CASE-800298	2
Q-0022	0	CASE-000932	2
Q-0022	0	CASE-70105	2
Q-0022	0	CASE-800360	2
Q-0022	0	CASE-000761	2
Q-0022	0	CASE-30095	2
Q-0022	0	CASE-80204	2
Q-0022	0	CASE-80469	2
Q-0022	0	CASE-800660	2
Q-0022	0	CASE-800491	1
Q-0022	0	CASE-600416	2
Q-0022	0	CASE-800446	2
Q-0022	0	CASE-800163	2
Q-0023	0	CASE-80245	2
Q-0023	0	CASE-80189	1
Q-0023	0	CASE-800195	2
Q-0023	0	CASE-800375	2
Q-0023	0	CASE-80412	2
Q-0023	0	CASE-001777	2
Q-0023	0	CASE-001443	2
Q-0023	0	CASE-800322	2
Q-0023	0	CASE-800380	2
Q-0023	0	CASE-001448	1
Q-0023	0	CASE-001018	2
Q-0023	0	CASE-80166	2
Q-0023	0	CASE-800739	2
Q-0023	0	CASE-80238	2
Q-0023	0	CASE-30007	1
Q-0023	0	CASE-10002	1
Q-0024	0	CASE-500666	1
Q-0024	0	CASE-500768	1
Q-0024	0	CASE-700397	0
Q-0024	0	CASE-700632	0
Q-0024	0	CASE-700519	0
Q-0024	0	CASE-500803	0
Q-0024	0	CASE-501257	0
Q-0024	0	CASE-000303	0
Q-0024	0	CASE-700826	1
Q-0024	0	CASE-500713	0
Q-0024	0	CASE-500284	1
Q-0024	0	CASE-501013	0
Q-0024	0	CASE-501463	0
Q-0024	0	CASE-600185	0
Q-0024	0	CASE-501352	0
Q-0024	0	CASE-501416	0
Q-0024	0	CASE-500655	0
Q-0025	0	CASE-701290	2
Q-0025	0	CASE-700809	2
Q-0025	0	CASE-700522	2
Q-0025	0	CASE-701255	1
Q-0025	0	CASE-700920	2
Q-0025	0	CASE-700824	2
Q-0025	0	CASE-701269	2
Q-0025	0	CASE-700542	2
Q-0025	0	CASE-700428	2
Q-0025	0	CASE-701101	1
Q-0025	0	CASE-701104	2
Q-0025	0	CASE-701052	2
Q-0025	0	CASE-701110	2
Q-0025	0	CASE-700559	2
Q-0025	0	CASE-701057	2
Q-0025	0	CASE-701248	2
Q-0026	0	CASE-002466	2
Q-0026	0	CASE-001632	1
Q-0026	0	CASE-002296	2
Q-0026	0	CASE-001942	2
Q-0026	0	CASE-002486	2
Q-0026	0	CASE-002189	2
Q-0026	0	CASE-001771	2
Q-0026	0	CASE-001504	2
Q-0026	0	CASE-001838	1
Q-0026	0	CASE-001725	2
Q-0026	0	CASE-001614	1
Q-0026	0	CASE-002404	2
Q-0026	0	CASE-002407	2
Q-0027	0	CASE-300004	0
Q-0027	0	CASE-300113	1
Q-0027	0	CASE-300595	0
Q-0027	0	CASE-300700	0
Q-0027	0	CASE-301698	1
Q-0027	0	CASE-301844	0
Q-0027	0	CASE-600149	0
Q-0027	0	CASE-301102	1
Q-0027	0	CASE-700030	0
Q-0027	0	CASE-301040	1
Q-0027	0	CASE-301995	1
Q-0027	0	CASE-301114	1
Q-0027	0	CASE-300065	0
Q-0027	0	CASE-301824	0
Q-0027	0	CASE-301549	1
Q-0027	0	CASE-301833	0
Q-0027	0	CASE-300590	0
Q-0028	0	CASE-501423	0
Q-0028	0	CASE-000223	1
Q-0028	0	CASE-000695	0
Q-0028	0	CASE-501242	0
Q-0028	0	CASE-700882	0
Q-0028	0	CASE-500188	1
Q-0028	0	CASE-700835	0
Q-0028	0	CASE-700838	1
Q-0028	0	CASE-501450	1
Q-0028	0	CASE-701170	1
Q-0028	0	CASE-501073	1
Q-0028	0	CASE-500621	0
Q-0028	0	CASE-700438	1
Q-0028	0	CASE-80297	0
Q-0028	0	CASE-701007	0
Q-0028	0	CASE-700057	0
Q-0029	0	CASE-800530	2
Q-0029	0	CASE-800589	2
Q-0029	0	CASE-000759	2
Q-0029	0	CASE-70099	1
Q-0029	0	CASE-800425	1
Q-0029	0	CASE-80405	2
Q-0029	0	CASE-800313	0
Q-0029	0	CASE-80215	1
Q-0029	0	CASE-100085	0
Q-0029	0	CASE-800375	2
Q-0029	0	CASE-80412	2
Q-0029	0	CASE-001777	1
Q-0029	0	CASE-80165	1
Q-0029	0	CASE-80166	2
Q-0029	0	CASE-800445	0
Q-0029	0	CASE-001401	1
Q-0029	0	CASE-30007	1
Q-0030	0	CASE-500106	1
Q-0030	0	CASE-500303	1
Q-0030	0	CASE-500029	1
Q-0030	0	CASE-501245	1
Q-0030	0	CASE-500108	1
Q-0030	0	CASE-501192	1
Q-0030	0	CASE-501127	1
Q-0030	0	CASE-501133	1
Q-0030	0	CASE-501139	1
Q-0030	0	CASE-500890	2
Q-0030	0	CASE-500891	1
Q-0030	0	CASE-500889	1
Q-0030	0	CASE-500899	1
Q-0030	0	CASE-501420	1
Q-0030	0	CASE-501228	1
Q-0031	0	CASE-501235	0
Q-0031	0	CASE-700904	1
Q-0031	0	CASE-700750	1
Q-0031	0	CASE-700524	1
Q-0031	0	CASE-700973	1
Q-0031	0	CASE-700877	1
Q-0031	0	CASE-501381	1
Q-0031	0	CASE-700530	1
Q-0031	0	CASE-700234	1
Q-0031	0	CASE-700919	1
Q-0031	0	CASE-700884	2
Q-0031	0	CASE-701272	1
Q-0031	0	CASE-700662	1
Q-0031	0	CASE-501207	1
Q-0031	0	CASE-701178	1
Q-0031	0	CASE-500842	2
Q-0032	0	CASE-002350	1
Q-0032	0	CASE-001635	1
Q-0032	0	CASE-001578	1
Q-0032	0	CASE-002362	1
Q-0032	0	CASE-002125	2
Q-0032	0	CASE-002247	1
Q-0032	0	CASE-002319	1
Q-0032	0	CASE-001714	2
Q-0032	0	CASE-002502	1
Q-0032	0	CASE-002267	1
Q-0032	0	CASE-002152	2
Q-0032	0	CASE-002210	2
Q-0032	0	CASE-001788	1
Q-0032	0	CASE-001848	1
Q-0033	0	CASE-300692	0
Q-0033	0	CASE-700571	0
Q-0033	0	CASE-300657	0
Q-0033	0	CASE-301436	1
Q-0033	0	CASE-300153	1
Q-0033	0	CASE-301249	1
Q-0033	0	CASE-300489	1
Q-0033	0	CASE-301577	1
Q-0033	0	CASE-301255	1
Q-0033	0	CASE-301717	1
Q-0033	0	CASE-300554	0
Q-0033	0	CASE-301863	0
Q-0033	0	CASE-301725	0
Q-0033	0	CASE-301472	1
Q-0033	0	CASE-300989	1
Q-0033	0	CASE-300517	1
Q-0033	0	CASE-301736	0
Q-0033	0	CASE-301367	1
Q-0034	0	CASE-80375	1
Q-0034	0	CASE-30080	1
Q-0034	0	CASE-800520	2
Q-0034	0	CASE-800698	1
Q-0034	0	CASE-800294	2
Q-0034	0	CASE-800246	1
Q-0034	0	CASE-80139	1
Q-0034	0	CASE-800710	1
Q-0034	0	CASE-800250	1
Q-0034	0	CASE-800773	2
Q-0034	0	CASE-80021	1
Q-0034	0	CASE-800781	1
Q-0034	0	CASE-80229	1
Q-0034	0	CASE-800560	1
Q-0035	0	CASE-800289	2
Q-0035	0	CASE-000288	2
Q-0035	0	CASE-80256	2
Q-0035	0	CASE-800530	2
Q-0035	0	CASE-800589	1
Q-0035	0	CASE-30009	1
Q-0035	0	CASE-000759	2
Q-0035	0	CASE-800195	2
Q-0035	0	CASE-000119	2
Q-0035	0	CASE-800375	2
Q-0035	0	CASE-001443	2
Q-0035	0	CASE-800322	2
Q-0035	0	CASE-001018	2
Q-0035	0	CASE-80292	0
Q-0035	0	CASE-800739	2
Q-0035	0	CASE-10002	2
Q-0037	0	CASE-700801	1
Q-0037	0	CASE-700570	1
Q-0037	0	CASE-700962	0
Q-0037	0	CASE-700803	1
Q-0037	0	CASE-700690	1
Q-0037	0	CASE-700035	1
Q-0037	0	CASE-701084	1
Q-0037	0	CASE-701256	1
Q-0037	0	CASE-501135	1
Q-0037	0	CASE-701285	1
Q-0037	0	CASE-700950	1
Q-0037	0	CASE-701185	1
Q-0037	0	CASE-700622	0
Q-0037	0	CASE-700624	1
Q-0038	0	CASE-001936	2
Q-0038	0	CASE-002172	2
Q-0038	0	CASE-001864	1
Q-0038	0	CASE-001579	2
Q-0038	0	CASE-002360	2
Q-0038	0	CASE-002232	2
Q-0038	0	CASE-001557	2
Q-0038	0	CASE-001706	2
Q-0038	0	CASE-001710	2
Q-0038	0	CASE-002320	2
Q-0038	0	CASE-002432	2
Q-0038	0	CASE-002446	2
Q-0038	0	CASE-001852	2
Q-0038	0	CASE-002342	2
Q-0039	0	CASE-300469	0
Q-0039	0	CASE-301006	1
Q-0039	0	CASE-300192	1
Q-0039	0	CASE-301011	1
Q-0039	0	CASE-301033	0
Q-0039	0	CASE-300968	0
Q-0039	0	CASE-300224	0
Q-0039	0	CASE-301402	1
Q-0039	0	CASE-501330	0
Q-0039	0	CASE-300916	0
Q-0039	0	CASE-300795	1
Q-0039	0	CASE-301066	2
Q-0039	0	CASE-300801	0
Q-0039	0	CASE-500268	0
Q-0039	0	CASE-500664	0
Q-0039	0	CASE-301620	2
Q-0039	0	CASE-301224	1
Q-0040	0	CASE-800520	1
Q-0040	0	CASE-80380	1
Q-0040	0	CASE-80056	1
Q-0040	0	CASE-600264	1
Q-0040	0	CASE-800294	1
Q-0040	0	CASE-800642	1
Q-0040	0	CASE-000589	1
Q-0040	0	CASE-800250	1
Q-0040	0	CASE-800773	1
Q-0040	0	CASE-800310	1
Q-0040	0	CASE-800659	1
Q-0040	0	CASE-800548	1
Q-0040	0	CASE-30105	1
Q-0040	0	CASE-80229	1
Q-0040	0	CASE-80231	1
Q-0040	0	CASE-001282	0
Q-0040	0	CASE-800686	1
Q-0040	0	CASE-80243	1
Q-0041	0	CASE-001232	1
Q-0041	0	CASE-000223	1
Q-0041	0	CASE-000284	1
Q-0041	0	CASE-001297	2
Q-0041	0	CASE-001126	1
Q-0041	0	CASE-001304	2
Q-0041	0	CASE-80457	2
Q-0041	0	CASE-800651	2
Q-0041	0	CASE-000417	1
Q-0041	0	CASE-100076	1
Q-0041	0	CASE-001317	2
Q-0041	0	CASE-000439	2
Q-0042	0	CASE-500912	0
Q-0042	0	CASE-500095	1
Q-0042	0	CASE-300275	0
Q-0042	0	CASE-500684	1
Q-0042	0	CASE-500868	2
Q-0042	0	CASE-500694	0
Q-0042	0	CASE-000089	0
Q-0042	0	CASE-500990	1
Q-0042	0	CASE-500368	1
Q-0042	0	CASE-501261	1
Q-0042	0	CASE-500591	1
Q-0042	0	CASE-500603	1
Q-0042	0	CASE-500616	1
Q-0042	0	CASE-20068	1
Q-0042	0	CASE-500134	0
Q-0042	0	CASE-501468	0
Q-0042	0	CASE-501160	1
Q-0043	0	CASE-700897	1
Q-0043	0	CASE-700962	2
Q-0043	0	CASE-700690	1
Q-0043	0	CASE-700035	1
Q-0043	0	CASE-701256	2
Q-0043	0	CASE-701120	1
Q-0043	0	CASE-501389	1
Q-0043	0	CASE-501135	1
Q-0043	0	CASE-700435	2
Q-0043	0	CASE-700073	2
Q-0043	0	CASE-701053	1
Q-0043	0	CASE-700995	1
Q-0043	0	CASE-701185	2
Q-0043	0	CASE-700624	1
Q-0044	0	CASE-001631	2
Q-0044	0	CASE-001869	1
Q-0044	0	CASE-001639	2
Q-0044	0	CASE-002064	2
Q-0044	0	CASE-001760	2
Q-0044	0	CASE-001645	2
Q-0044	0	CASE-001648	1
Q-0044	0	CASE-001649	1
Q-0044	0	CASE-002141	2
Q-0044	0	CASE-001904	1
Q-0044	0	CASE-001602	2
Q-0044	0	CASE-001719	2
Q-0044	0	CASE-002326	2
Q-0044	0	CASE-001482	2
Q-0044	0	CASE-002153	2
Q-0044	0	CASE-001672	1
Q-0045	0	CASE-700152	0
Q-0045	0	CASE-300192	1
Q-0045	0	CASE-301767	0
Q-0045	0	CASE-301900	1
Q-0045	0	CASE-300068	1
Q-0045	0	CASE-301787	1
Q-0045	0	CASE-301650	1
Q-0045	0	CASE-300624	1
Q-0045	0	CASE-301345	0
Q-0045	0	CASE-300912	1
Q-0045	0	CASE-301539	1
Q-0045	0	CASE-301129	1
Q-0045	0	CASE-300799	1
Q-0045	0	CASE-301488	0
Q-0045	0	CASE-301554	1
Q-0046	0	CASE-70079	1
Q-0046	0	CASE-000692	1
Q-0046	0	CASE-80203	1
Q-0046	0	CASE-800364	1
Q-0046	0	CASE-000766	1
Q-0046	0	CASE-000651	1
Q-0046	0	CASE-70099	1
Q-0046	0	CASE-80146	1
Q-0046	0	CASE-800081	2
Q-0046	0	CASE-800372	1
Q-0046	0	CASE-800834	1
Q-0046	0	CASE-800723	1
Q-0046	0	CASE-800318	2
Q-0046	0	CASE-600035	0
Q-0046	0	CASE-800265	1
Q-0046	0	CASE-30063	1
Q-0047	0	CASE-80120	0
Q-0047	0	CASE-001297	1
Q-0047	0	CASE-001304	2
Q-0047	0	CASE-800648	1
Q-0047	0	CASE-800651	2
Q-0047	0	CASE-000243	1
Q-0047	0	CASE-100076	2
Q-0047	0	CASE-30100	0
Q-0047	0	CASE-001317	2
Q-0047	0	CASE-80078	0
Q-0047	0	CASE-800848	1
Q-0047	0	CASE-80437	2
Q-0048	0	CASE-500439	1
Q-0048	0	CASE-501098	0
Q-0048	0	CASE-500810	1
Q-0048	0	CASE-701058	0
Q-0048	0	CASE-500515	2
Q-0048	0	CASE-700055	0
Q-0048	0	CASE-500402	1
Q-0048	0	CASE-500892	0
Q-0048	0	CASE-500746	2
Q-0048	0	CASE-500637	1
Q-0048	0	CASE-501352	0
Q-0048	0	CASE-500902	1
Q-0048	0	CASE-501416	0
Q-0048	0	CASE-501290	1
Q-0048	0	CASE-700074	0
Q-0048	0	CASE-700057	0
Q-0049	0	CASE-701022	2
Q-0049	0	CASE-701222	2
Q-0049	0	CASE-700637	2
Q-0049	0	CASE-700974	1
Q-0049	0	CASE-701199	2
Q-0049	0	CASE-700708	2
Q-0049	0	CASE-700886	2
Q-0049	0	CASE-300952	1
Q-0049	0	CASE-701206	2
Q-0049	0	CASE-300312	1
Q-0049	0	CASE-700721	2
Q-0049	0	CASE-300511	1
Q-0049	0	CASE-700944	2
Q-0049	0	CASE-701181	2
Q-0049	0	CASE-701242	2
Q-0049	0	CASE-700736	2
Q-0050	0	CASE-001801	1
Q-0050	0	CASE-001636	2
Q-0050	0	CASE-001874	2
Q-0050	0	CASE-001645	2
Q-0050	0	CASE-002130	1
Q-0050	0	CASE-001649	2
Q-0050	0	CASE-001884	1
Q-0050	0	CASE-001896	2
Q-0050	0	CASE-001770	1
Q-0050	0	CASE-002263	2
Q-0050	0	CASE-001904	1
Q-0050	0	CASE-001719	2
Q-0050	0	CASE-001608	2
Q-0050	0	CASE-002402	1
Q-0050	0	CASE-002162	1
