query_id	0	chunk_id	relevance
Q-0009	0	CASE-300139	0
Q-0010	0	CASE-80053	0
Q-0010	0	CASE-800289	1
Q-0010	0	CASE-800532	1
Q-0010	0	CASE-800425	1
Q-0010	0	CASE-800195	1
Q-0010	0	CASE-000252	1
Q-0010	0	CASE-80412	1
Q-0010	0	CASE-001212	1
Q-0010	0	CASE-80165	0
Q-0010	0	CASE-80166	1
Q-0010	0	CASE-800739	1
Q-0010	0	CASE-800564	1
Q-0010	0	CASE-20014	1
Q-0010	0	CASE-001401	1
Q-0010	0	CASE-001460	1
Q-0010	0	CASE-20078	1
Q-0011	0	CASE-000288	1
Q-0011	0	CASE-80256	1
Q-0011	0	CASE-000759	1
Q-0011	0	CASE-800195	1
Q-0011	0	CASE-80405	0
Q-0011	0	CASE-000119	1
Q-0011	0	CASE-800375	1
Q-0011	0	CASE-80412	1
Q-0011	0	CASE-001777	1
Q-0011	0	CASE-001443	1
Q-0011	0	CASE-800380	1
Q-0011	0	CASE-800322	1
Q-0011	0	CASE-001018	0
Q-0011	0	CASE-800739	1
Q-0011	0	CASE-30007	1
Q-0012	0	CASE-001465	1
Q-0012	0	CASE-600315	0
Q-0012	0	CASE-600316	0
Q-0012	0	CASE-500287	0
Q-0012	0	CASE-800587	0
Q-0012	0	CASE-500108	1
Q-0012	0	CASE-501117	1
Q-0012	0	CASE-501324	0
Q-0012	0	CASE-500589	1
Q-0012	0	CASE-501328	1
Q-0012	0	CASE-500193	1
Q-0012	0	CASE-500262	1
Q-0012	0	CASE-500899	0
Q-0012	0	CASE-501292	0
Q-0013	0	CASE-700963	1
Q-0013	0	CASE-700409	1
Q-0013	0	CASE-700480	0
Q-0013	0	CASE-700369	1
Q-0013	0	CASE-701101	1
Q-0013	0	CASE-701278	1
Q-0013	0	CASE-700938	1
Q-0013	0	CASE-701104	1
Q-0013	0	CASE-700495	1
Q-0013	0	CASE-700844	1
Q-0013	0	CASE-700845	1
Q-0013	0	CASE-701237	1
Q-0013	0	CASE-700948	1
Q-0013	0	CASE-700891	1
Q-0014	0	CASE-002049	1
Q-0014	0	CASE-001814	1
Q-0014	0	CASE-002304	1
Q-0014	0	CASE-002247	1
Q-0014	0	CASE-001647	1
Q-0014	0	CASE-001648	1
Q-0014	0	CASE-001896	1
Q-0014	0	CASE-002139	1
Q-0014	0	CASE-001904	1
Q-0014	0	CASE-001660	1
Q-0014	0	CASE-001608	1
Q-0014	0	CASE-001536	1
Q-0014	0	CASE-001848	1
Q-0014	0	CASE-001508	1
Q-0015	0	CASE-300699	0
Q-0015	0	CASE-000170	0
Q-0015	0	CASE-300355	0
Q-0015	0	CASE-301865	0
Q-0015	0	CASE-500996	0
Q-0015	0	CASE-301114	0
Q-0015	0	CASE-300843	0
Q-0015	0	CASE-300315	0
Q-0015	0	CASE-300916	0
Q-0015	0	CASE-300118	0
Q-0015	0	CASE-300730	0
Q-0015	0	CASE-300643	0
Q-0015	0	CASE-501288	0
Q-0015	0	CASE-301365	0
Q-0015	0	CASE-501093	0
Q-0016	0	CASE-800467	0
Q-0016	0	CASE-800182	1
Q-0016	0	CASE-800098	1
Q-0016	0	CASE-800045	1
Q-0016	0	CASE-800590	1
Q-0016	0	CASE-800185	1
Q-0016	0	CASE-80001	1
Q-0016	0	CASE-800652	1
Q-0016	0	CASE-80084	1
Q-0016	0	CASE-800556	0
Q-0016	0	CASE-70135	1
Q-0016	0	CASE-80167	1
Q-0016	0	CASE-80173	1
Q-0016	0	CASE-001172	0
Q-0017	0	CASE-80256	1
Q-0017	0	CASE-000759	1
Q-0017	0	CASE-800425	1
Q-0017	0	CASE-800195	1
Q-0017	0	CASE-800375	1
Q-0017	0	CASE-800838	1
Q-0017	0	CASE-80284	1
Q-0017	0	CASE-001777	1
Q-0017	0	CASE-800322	1
Q-0017	0	CASE-80166	1
Q-0017	0	CASE-800739	1
Q-0017	0	CASE-800335	1
Q-0017	0	CASE-30007	1
Q-0017	0	CASE-001460	1
Q-0017	0	CASE-20078	1
Q-0018	0	CASE-500979	0
Q-0018	0	CASE-501372	0
Q-0018	0	CASE-501109	0
Q-0018	0	CASE-700121	0
Q-0018	0	CASE-500992	0
Q-0018	0	CASE-500932	0
Q-0018	0	CASE-700179	0
Q-0018	0	CASE-500023	0
Q-0018	0	CASE-500157	0
Q-0018	0	CASE-501390	0
Q-0018	0	CASE-501442	0
Q-0018	0	CASE-501287	0
Q-0018	0	CASE-500956	0
Q-0018	0	CASE-500839	0
Q-0018	0	CASE-501463	0
Q-0018	0	CASE-501352	0
Q-0018	0	CASE-300999	0
Q-0019	0	CASE-701292	1
Q-0019	0	CASE-701221	1
Q-0019	0	CASE-700462	0
Q-0019	0	CASE-701300	1
Q-0019	0	CASE-700912	1
Q-0019	0	CASE-700764	1
Q-0019	0	CASE-700823	1
Q-0019	0	CASE-700391	1
Q-0019	0	CASE-700238	0
Q-0019	0	CASE-300303	0
Q-0019	0	CASE-701319	1
Q-0019	0	CASE-700603	0
Q-0019	0	CASE-701100	0
Q-0019	0	CASE-500955	1
Q-0019	0	CASE-501455	1
Q-0019	0	CASE-500257	1
Q-0019	0	CASE-700622	1
Q-0019	0	CASE-700449	1
Q-0020	0	CASE-002170	1
Q-0020	0	CASE-001490	1
Q-0020	0	CASE-002115	1
Q-0020	0	CASE-002472	1
Q-0020	0	CASE-002240	1
Q-0020	0	CASE-001875	1
Q-0020	0	CASE-001491	1
Q-0020	0	CASE-001839	1
Q-0020	0	CASE-001488	1
Q-0020	0	CASE-002511	1
Q-0021	0	CASE-500463	0
Q-0021	0	CASE-001307	0
Q-0021	0	CASE-300856	0
Q-0021	0	CASE-301255	0
Q-0021	0	CASE-302140	0
Q-0021	0	CASE-700653	0
Q-0021	0	CASE-301931	0
Q-0021	0	CASE-001382	0
Q-0021	0	CASE-300869	0
Q-0021	0	CASE-600236	0
Q-0021	0	CASE-300728	1
Q-0021	0	CASE-301597	0
Q-0021	0	CASE-300916	0
Q-0021	0	CASE-300636	0
Q-0021	0	CASE-300862	0
Q-0021	0	CASE-000565	0
Q-0021	0	CASE-301751	0
Q-0022	0	CASE-800401	1
Q-0022	0	CASE-800808	1
Q-0022	0	CASE-000927	1
Q-0022	0	CASE-800298	1
Q-0022	0	CASE-000932	1
Q-0022	0	CASE-70105	1
Q-0022	0	CASE-800360	1
Q-0022	0	CASE-000761	1
Q-0022	0	CASE-30095	1
Q-0022	0	CASE-80204	1
Q-0022	0	CASE-80469	1
Q-0022	0	CASE-800660	1
Q-0022	0	CASE-800491	1
Q-0022	0	CASE-600416	1
Q-0022	0	CASE-800446	1
Q-0022	0	CASE-800163	1
Q-0023	0	CASE-80245	1
Q-0023	0	CASE-80189	0
Q-0023	0	CASE-800195	1
Q-0023	0	CASE-800375	1
Q-0023	0	CASE-80412	1
Q-0023	0	CASE-001777	1
Q-0023	0	CASE-001443	1
Q-0023	0	CASE-800322	1
Q-0023	0	CASE-800380	1
Q-0023	0	CASE-001448	0
Q-0023	0	CASE-001018	1
Q-0023	0	CASE-80166	1
Q-0023	0	CASE-800739	1
Q-0023	0	CASE-80238	1
Q-0023	0	CASE-30007	1
Q-0023	0	CASE-10002	1
Q-0024	0	CASE-500666	1
Q-0024	0	CASE-500768	0
Q-0024	0	CASE-700397	0
Q-0024	0	CASE-700632	0
Q-0024	0	CASE-700519	0
Q-0024	0	CASE-500803	0
Q-0024	0	CASE-501257	0
Q-0024	0	CASE-000303	0
Q-0024	0	CASE-700826	0
Q-0024	0	CASE-500713	0
Q-0024	0	CASE-500284	0
Q-0024	0	CASE-501013	0
Q-0024	0	CASE-501463	0
Q-0024	0	CASE-600185	0
Q-0024	0	CASE-501352	0
Q-0024	0	CASE-501416	0
Q-0024	0	CASE-500655	0
Q-0025	0	CASE-701290	1
Q-0025	0	CASE-700809	1
Q-0025	0	CASE-700522	1
Q-0025	0	CASE-701255	1
Q-0025	0	CASE-700920	1
Q-0025	0	CASE-700824	1
Q-0025	0	CASE-701269	1
Q-0025	0	CASE-700542	1
Q-0025	0	CASE-700428	1
Q-0025	0	CASE-701101	1
Q-0025	0	CASE-701104	1
Q-0025	0	CASE-701052	1
Q-0025	0	CASE-701110	1
Q-0025	0	CASE-700559	1
Q-0025	0	CASE-701057	1
Q-0025	0	CASE-701248	1
Q-0026	0	CASE-002466	1
Q-0026	0	CASE-001632	1
Q-0026	0	CASE-002296	1
Q-0026	0	CASE-001942	1
Q-0026	0	CASE-002486	1
Q-0026	0	CASE-002189	1
Q-0026	0	CASE-001771	1
Q-0026	0	CASE-001504	1
Q-0026	0	CASE-001838	1
Q-0026	0	CASE-001725	1
Q-0026	0	CASE-001614	0
Q-0026	0	CASE-002404	1
Q-0026	0	CASE-002407	1
Q-0027	0	CASE-300004	0
Q-0027	0	CASE-300113	0
Q-0027	0	CASE-300595	0
Q-0027	0	CASE-300700	0
Q-0027	0	CASE-301698	0
Q-0027	0	CASE-301844	0
Q-0027	0	CASE-600149	0
Q-0027	0	CASE-301102	0
Q-0027	0	CASE-700030	0
Q-0027	0	CASE-301040	0
Q-0027	0	CASE-301995	0
Q-0027	0	CASE-301114	0
Q-0027	0	CASE-300065	0
Q-0027	0	CASE-301824	0
Q-0027	0	CASE-301549	0
Q-0027	0	CASE-301833	0
Q-0027	0	CASE-300590	0
Q-0028	0	CASE-501423	0
Q-0028	0	CASE-000223	0
Q-0028	0	CASE-000695	0
Q-0028	0	CASE-501242	0
Q-0028	0	CASE-700882	0
Q-0028	0	CASE-500188	0
Q-0028	0	CASE-700835	0
Q-0028	0	CASE-700838	0
Q-0028	0	CASE-501450	0
Q-0028	0	CASE-701170	0
Q-0028	0	CASE-501073	0
Q-0028	0	CASE-500621	0
Q-0028	0	CASE-700438	0
Q-0028	0	CASE-80297	0
Q-0028	0	CASE-701007	0
Q-0028	0	CASE-700057	0
Q-0029	0	CASE-800530	1
Q-0029	0	CASE-800589	1
Q-0029	0	CASE-000759	1
Q-0029	0	CASE-70099	0
Q-0029	0	CASE-800425	1
Q-0029	0	CASE-80405	1
Q-0029	0	CASE-800313	0
Q-0029	0	CASE-80215	0
Q-0029	0	CASE-100085	0
Q-0029	0	CASE-800375	1
Q-0029	0	CASE-80412	1
Q-0029	0	CASE-001777	1
Q-0029	0	CASE-80165	0
Q-0029	0	CASE-80166	1
Q-0029	0	CASE-800445	0
Q-0029	0	CASE-001401	0
Q-0029	0	CASE-30007	1
Q-0030	0	CASE-500106	0
Q-0030	0	CASE-500303	1
Q-0030	0	CASE-500029	0
Q-0030	0	CASE-501245	1
Q-0030	0	CASE-500108	1
Q-0030	0	CASE-501192	1
Q-0030	0	CASE-501127	1
Q-0030	0	CASE-501133	1
Q-0030	0	CASE-501139	0
Q-0030	0	CASE-500890	1
Q-0030	0	CASE-500891	1
Q-0030	0	CASE-500889	0
Q-0030	0	CASE-500899	1
Q-0030	0	CASE-501420	1
Q-0030	0	CASE-501228	1
Q-0031	0	CASE-501235	0
Q-0031	0	CASE-700904	1
Q-0031	0	CASE-700750	0
Q-0031	0	CASE-700524	0
Q-0031	0	CASE-700973	0
Q-0031	0	CASE-700877	0
Q-0031	0	CASE-501381	0
Q-0031	0	CASE-700530	0
Q-0031	0	CASE-700234	0
Q-0031	0	CASE-700919	0
Q-0031	0	CASE-700884	1
Q-0031	0	CASE-701272	0
Q-0031	0	CASE-700662	0
Q-0031	0	CASE-501207	0
Q-0031	0	CASE-701178	0
Q-0031	0	CASE-500842	1
Q-0032	0	CASE-002350	1
Q-0032	0	CASE-001635	1
Q-0032	0	CASE-001578	0
Q-0032	0	CASE-002362	0
Q-0032	0	CASE-002125	1
Q-0032	0	CASE-002247	1
Q-0032	0	CASE-002319	1
Q-0032	0	CASE-001714	1
Q-0032	0	CASE-002502	1
Q-0032	0	CASE-002267	1
Q-0032	0	CASE-002152	1
Q-0032	0	CASE-002210	1
Q-0032	0	CASE-001788	0
Q-0032	0	CASE-001848	1
Q-0033	0	CASE-300692	0
Q-0033	0	CASE-700571	0
Q-0033	0	CASE-300657	0
Q-0033	0	CASE-301436	0
Q-0033	0	CASE-300153	0
Q-0033	0	CASE-301249	0
Q-0033	0	CASE-300489	0
Q-0033	0	CASE-301577	0
Q-0033	0	CASE-301255	0
Q-0033	0	CASE-301717	0
Q-0033	0	CASE-300554	0
Q-0033	0	CASE-301863	0
Q-0033	0	CASE-301725	0
Q-0033	0	CASE-301472	0
Q-0033	0	CASE-300989	0
Q-0033	0	CASE-300517	0
Q-0033	0	CASE-301736	0
Q-0033	0	CASE-301367	0
Q-0034	0	CASE-80375	1
Q-0034	0	CASE-30080	0
Q-0034	0	CASE-800520	1
Q-0034	0	CASE-800698	0
Q-0034	0	CASE-800294	1
Q-0034	0	CASE-800246	0
Q-0034	0	CASE-80139	0
Q-0034	0	CASE-800710	0
Q-0034	0	CASE-800250	0
Q-0034	0	CASE-800773	1
Q-0034	0	CASE-80021	0
Q-0034	0	CASE-800781	0
Q-0034	0	CASE-80229	1
Q-0034	0	CASE-800560	0
Q-0035	0	CASE-800289	1
Q-0035	0	CASE-000288	1
Q-0035	0	CASE-80256	1
Q-0035	0	CASE-800530	1
Q-0035	0	CASE-800589	1
Q-0035	0	CASE-30009	1
Q-0035	0	CASE-000759	1
Q-0035	0	CASE-800195	1
Q-0035	0	CASE-000119	1
Q-0035	0	CASE-800375	1
Q-0035	0	CASE-001443	1
Q-0035	0	CASE-800322	1
Q-0035	0	CASE-001018	1
Q-0035	0	CASE-80292	0
Q-0035	0	CASE-800739	1
Q-0035	0	CASE-10002	1
Q-0037	0	CASE-700801	0
Q-0037	0	CASE-700570	0
Q-0037	0	CASE-700962	0
Q-0037	0	CASE-700803	0
Q-0037	0	CASE-700690	0
Q-0037	0	CASE-700035	0
Q-0037	0	CASE-701084	0
Q-0037	0	CASE-701256	0
Q-0037	0	CASE-501135	0
Q-0037	0	CASE-701285	0
Q-0037	0	CASE-700950	0
Q-0037	0	CASE-701185	0
Q-0037	0	CASE-700622	0
Q-0037	0	CASE-700624	0
Q-0038	0	CASE-001936	1
Q-0038	0	CASE-002172	1
Q-0038	0	CASE-001864	1
Q-0038	0	CASE-001579	1
Q-0038	0	CASE-002360	1
Q-0038	0	CASE-002232	1
Q-0038	0	CASE-001557	1
Q-0038	0	CASE-001706	1
Q-0038	0	CASE-001710	1
Q-0038	0	CASE-002320	1
Q-0038	0	CASE-002432	1
Q-0038	0	CASE-002446	1
Q-0038	0	CASE-001852	1
Q-0038	0	CASE-002342	1
Q-0039	0	CASE-300469	0
Q-0039	0	CASE-301006	1
Q-0039	0	CASE-300192	0
Q-0039	0	CASE-301011	0
Q-0039	0	CASE-301033	0
Q-0039	0	CASE-300968	0
Q-0039	0	CASE-300224	0
Q-0039	0	CASE-301402	0
Q-0039	0	CASE-501330	0
Q-0039	0	CASE-300916	0
Q-0039	0	CASE-300795	0
Q-0039	0	CASE-301066	1
Q-0039	0	CASE-300801	0
Q-0039	0	CASE-500268	0
Q-0039	0	CASE-500664	0
Q-0039	0	CASE-301620	1
Q-0039	0	CASE-301224	0
Q-0040	0	CASE-800520	0
Q-0040	0	CASE-80380	0
Q-0040	0	CASE-80056	0
Q-0040	0	CASE-600264	0
Q-0040	0	CASE-800294	1
Q-0040	0	CASE-800642	1
Q-0040	0	CASE-000589	0
Q-0040	0	CASE-800250	1
Q-0040	0	CASE-800773	0
Q-0040	0	CASE-800310	1
Q-0040	0	CASE-800659	0
Q-0040	0	CASE-800548	1
Q-0040	0	CASE-30105	0
Q-0040	0	CASE-80229	0
Q-0040	0	CASE-80231	0
Q-0040	0	CASE-001282	0
Q-0040	0	CASE-800686	0
Q-0040	0	CASE-80243	0
Q-0041	0	CASE-001232	0
Q-0041	0	CASE-000223	1
Q-0041	0	CASE-000284	1
Q-0041	0	CASE-001297	1
Q-0041	0	CASE-001126	0
Q-0041	0	CASE-001304	1
Q-0041	0	CASE-80457	1
Q-0041	0	CASE-800651	1
Q-0041	0	CASE-000417	1
Q-0041	0	CASE-100076	1
Q-0041	0	CASE-001317	1
Q-0041	0	CASE-000439	1
Q-0042	0	CASE-500912	0
Q-0042	0	CASE-500095	0
Q-0042	0	CASE-300275	0
Q-0042	0	CASE-500684	0
Q-0042	0	CASE-500868	1
Q-0042	0	CASE-500694	0
Q-0042	0	CASE-000089	0
Q-0042	0	CASE-500990	1
Q-0042	0	CASE-500368	1
Q-0042	0	CASE-501261	0
Q-0042	0	CASE-500591	0
Q-0042	0	CASE-500603	1
Q-0042	0	CASE-500616	1
Q-0042	0	CASE-20068	0
Q-0042	0	CASE-500134	0
Q-0042	0	CASE-501468	0
Q-0042	0	CASE-501160	1
Q-0043	0	CASE-700897	0
Q-0043	0	CASE-700962	1
Q-0043	0	CASE-700690	1
Q-0043	0	CASE-700035	0
Q-0043	0	CASE-701256	1
Q-0043	0	CASE-701120	1
Q-0043	0	CASE-501389	0
Q-0043	0	CASE-501135	0
Q-0043	0	CASE-700435	1
Q-0043	0	CASE-700073	1
Q-0043	0	CASE-701053	1
Q-0043	0	CASE-700995	1
Q-0043	0	CASE-701185	1
Q-0043	0	CASE-700624	0
Q-0044	0	CASE-001631	1
Q-0044	0	CASE-001869	1
Q-0044	0	CASE-001639	1
Q-0044	0	CASE-002064	1
Q-0044	0	CASE-001760	1
Q-0044	0	CASE-001645	1
Q-0044	0	CASE-001648	1
Q-0044	0	CASE-001649	0
Q-0044	0	CASE-002141	1
Q-0044	0	CASE-001904	1
Q-0044	0	CASE-001602	1
Q-0044	0	CASE-001719	1
Q-0044	0	CASE-002326	1
Q-0044	0	CASE-001482	1
Q-0044	0	CASE-002153	1
Q-0044	0	CASE-001672	0
Q-0045	0	CASE-700152	0
Q-0045	0	CASE-300192	0
Q-0045	0	CASE-301767	0
Q-0045	0	CASE-301900	1
Q-0045	0	CASE-300068	0
Q-0045	0	CASE-301787	1
Q-0045	0	CASE-301650	0
Q-0045	0	CASE-300624	0
Q-0045	0	CASE-301345	0
Q-0045	0	CASE-300912	0
Q-0045	0	CASE-301539	0
Q-0045	0	CASE-301129	0
Q-0045	0	CASE-300799	0
Q-0045	0	CASE-301488	0
Q-0045	0	CASE-301554	1
Q-0046	0	CASE-70079	0
Q-0046	0	CASE-000692	1
Q-0046	0	CASE-80203	0
Q-0046	0	CASE-800364	1
Q-0046	0	CASE-000766	0
Q-0046	0	CASE-000651	1
Q-0046	0	CASE-70099	0
Q-0046	0	CASE-80146	0
Q-0046	0	CASE-800081	1
Q-0046	0	CASE-800372	0
Q-0046	0	CASE-800834	0
Q-0046	0	CASE-800723	0
Q-0046	0	CASE-800318	1
Q-0046	0	CASE-600035	0
Q-0046	0	CASE-800265	0
Q-0046	0	CASE-30063	0
Q-0047	0	CASE-80120	0
Q-0047	0	CASE-001297	1
Q-0047	0	CASE-001304	1
Q-0047	0	CASE-800648	1
Q-0047	0	CASE-800651	1
Q-0047	0	CASE-000243	0
Q-0047	0	CASE-100076	1
Q-0047	0	CASE-30100	0
Q-0047	0	CASE-001317	1
Q-0047	0	CASE-80078	0
Q-0047	0	CASE-800848	0
Q-0047	0	CASE-80437	1
Q-0048	0	CASE-500439	0
Q-0048	0	CASE-501098	0
Q-0048	0	CASE-500810	0
Q-0048	0	CASE-701058	0
Q-0048	0	CASE-500515	1
Q-0048	0	CASE-700055	0
Q-0048	0	CASE-500402	0
Q-0048	0	CASE-500892	0
Q-0048	0	CASE-500746	1
Q-0048	0	CASE-500637	1
Q-0048	0	CASE-501352	0
Q-0048	0	CASE-500902	0
Q-0048	0	CASE-501416	0
Q-0048	0	CASE-501290	1
Q-0048	0	CASE-700074	0
Q-0048	0	CASE-700057	0
Q-0049	0	CASE-701022	1
Q-0049	0	CASE-701222	1
Q-0049	0	CASE-700637	1
Q-0049	0	CASE-700974	0
Q-0049	0	CASE-701199	1
Q-0049	0	CASE-700708	1
Q-0049	0	CASE-700886	1
Q-0049	0	CASE-300952	0
Q-0049	0	CASE-701206	1
Q-0049	0	CASE-300312	0
Q-0049	0	CASE-700721	1
Q-0049	0	CASE-300511	0
Q-0049	0	CASE-700944	1
Q-0049	0	CASE-701181	2
Q-0049	0	CASE-701242	1
Q-0049	0	CASE-700736	1
Q-0050	0	CASE-001801	1
Q-0050	0	CASE-001636	1
Q-0050	0	CASE-001874	1
Q-0050	0	CASE-001645	1
Q-0050	0	CASE-002130	1
Q-0050	0	CASE-001649	1
Q-0050	0	CASE-001884	0
Q-0050	0	CASE-001896	1
Q-0050	0	CASE-001770	1
Q-0050	0	CASE-002263	1
Q-0050	0	CASE-001904	1
Q-0050	0	CASE-001719	1
Q-0050	0	CASE-001608	1
Q-0050	0	CASE-002402	1
Q-0050	0	CASE-002162	1
Q-0051	0	CASE-701298	1
Q-0051	0	CASE-700469	1
Q-0051	0	CASE-701149	1
Q-0051	0	CASE-700595	1
Q-0051	0	CASE-700716	1
Q-0051	0	CASE-701104	1
Q-0051	0	CASE-700618	1
Q-0051	0	CASE-701117	1
Q-0051	0	CASE-701210	1
Q-0051	0	CASE-701122	1
Q-0051	0	CASE-701125	1
Q-0051	0	CASE-701127	2
Q-0051	0	CASE-700403	0
Q-0051	0	CASE-701224	1
Q-0051	0	CASE-701130	1
Q-0051	0	CASE-700868	1
Q-0051	0	CASE-701228	0
Q-0051	0	CASE-701190	1
Q-0051	0	CASE-700412	1
Q-0051	0	CASE-701260	1
Q-0051	0	CASE-700766	0
Q-0051	0	CASE-700539	1
Q-0051	0	CASE-701269	1
Q-0051	0	CASE-700541	1
Q-0051	0	CASE-700428	1
Q-0051	0	CASE-700777	1
Q-0051	0	CASE-700547	1
Q-0051	0	CASE-701043	1
Q-0051	0	CASE-700549	1
Q-0051	0	CASE-701279	1
Q-0051	0	CASE-700439	0
Q-0051	0	CASE-700993	1
Q-0051	0	CASE-700559	1
Q-0051	0	CASE-701244	1
Q-0051	0	CASE-501471	0
Q-0052	0	CASE-700906	1
Q-0052	0	CASE-701081	1
Q-0052	0	CASE-700704	1
Q-0052	0	CASE-700479	1
Q-0052	0	CASE-701091	1
Q-0052	0	CASE-701160	1
Q-0052	0	CASE-700836	1
Q-0052	0	CASE-500175	1
Q-0052	0	CASE-701327	2
Q-0052	0	CASE-700609	1
Q-0052	0	CASE-701174	1
Q-0052	0	CASE-700946	1
Q-0052	0	CASE-700731	1
Q-0052	0	CASE-700503	1
Q-0052	0	CASE-700855	1
Q-0052	0	CASE-700956	1
Q-0052	0	CASE-701218	2
Q-0052	0	CASE-501040	1
Q-0052	0	CASE-701027	1
Q-0052	0	CASE-701257	1
Q-0052	0	CASE-700420	2
Q-0052	0	CASE-700421	1
Q-0052	0	CASE-700433	2
Q-0052	0	CASE-700782	1
Q-0052	0	CASE-700987	1
Q-0054	0	CASE-700799	2
Q-0054	0	CASE-701066	1
Q-0054	0	CASE-700688	1
Q-0054	0	CASE-700458	1
Q-0054	0	CASE-701137	1
Q-0054	0	CASE-700809	2
Q-0054	0	CASE-701301	1
Q-0054	0	CASE-700470	1
Q-0054	0	CASE-700820	0
Q-0054	0	CASE-700829	2
Q-0054	0	CASE-700834	1
Q-0054	0	CASE-701165	2
